Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,EngagementScore,RecentOrder,UnhappyCustomer,LoyaltyTier,CashbackPerOrder
1.0,15.0,2.0,Laptop & Accessory,4.0,Married,2.0,0.0,3.0,173.51,0.0,53.15299999999999,1,0,New,57.836666666666666
25.0,6.0,3.0,Grocery,2.0,Divorced,3.0,0.0,8.0,269.57500000000005,0.0,89.57250000000002,1,0,VIP,67.39375000000001
1.0,8.0,3.0,Laptop & Accessory,4.0,Married,5.0,0.0,4.0,148.55,0.0,46.065000000000005,1,0,New,37.1375
3.0,16.0,4.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,4.0,165.78,0.0,52.234,1,0,New,33.156
15.0,16.0,3.0,Mobile,3.0,Married,4.0,0.0,3.0,129.36,0.0,44.508,1,0,Loyal,32.34
9.0,32.0,3.0,Laptop & Accessory,3.0,Married,7.0,0.0,2.0,153.47,0.0,49.941,1,0,Regular,38.3675
12.0,17.0,4.0,Laptop & Accessory,3.0,Married,5.0,0.0,3.0,185.77,0.0,60.931000000000004,1,0,Regular,37.154
1.0,10.0,4.0,Laptop & Accessory,5.0,Divorced,3.0,1.0,4.0,166.94,0.0,51.982,1,1,New,33.388
5.0,9.0,4.0,Mobile Phone,2.0,Married,2.0,1.0,3.0,151.95,0.0,48.684999999999995,1,1,New,30.389999999999997
5.0,35.0,4.0,Mobile,4.0,Single,2.0,0.0,1.0,128.37,0.0,41.611000000000004,1,0,New,25.674
6.0,33.0,4.0,Laptop & Accessory,1.0,Married,2.0,0.0,3.0,169.65,0.0,54.295,1,0,New,33.93
18.0,14.0,4.0,Others,1.0,Married,2.0,1.0,11.0,269.57500000000005,0.0,87.87250000000002,1,1,Loyal,53.915000000000006
13.0,15.0,4.0,Laptop & Accessory,1.0,Married,10.0,0.0,2.0,148.76,0.0,50.12799999999999,1,0,Loyal,29.752
9.0,7.0,5.0,Mobile Phone,3.0,Married,8.0,0.0,8.0,147.58,0.0,48.974000000000004,1,0,Regular,24.596666666666668
9.0,32.0,5.0,Laptop & Accessory,2.0,Single,6.0,0.0,3.0,161.81,0.0,53.243,1,0,Regular,26.968333333333334
4.0,14.0,5.0,Mobile Phone,4.0,Married,3.0,0.0,2.0,146.41,0.0,47.123,1,0,New,24.401666666666667
8.0,14.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,9.0,141.48,0.0,46.044,1,0,Regular,35.37
9.0,15.0,4.0,Laptop & Accessory,4.0,Married,3.0,1.0,2.0,188.47,0.0,60.841,1,1,Regular,37.694
1.0,7.0,4.0,Mobile Phone,1.0,Single,3.0,1.0,9.0,151.86,0.0,47.458,1,1,New,30.372000000000003
15.0,20.0,4.0,Laptop & Accessory,3.0,Single,8.0,0.0,3.0,162.44,0.0,54.832,1,0,Loyal,32.488
24.0,15.0,3.0,Others,4.0,Married,5.0,1.0,10.0,269.57500000000005,0.0,89.27250000000002,1,1,Loyal,67.39375000000001
24.0,13.0,4.0,Laptop & Accessory,3.0,Married,3.0,0.0,0.0,161.32,0.0,57.196,1,0,Loyal,32.263999999999996
2.0,6.0,3.0,Fashion,1.0,Married,2.0,0.0,1.0,179.18,0.0,55.554,1,0,New,44.795
19.0,7.0,1.5,Grocery,5.0,Single,2.0,0.0,12.0,269.57500000000005,0.0,87.17250000000001,1,0,Loyal,107.83000000000001
16.0,12.0,4.0,Laptop & Accessory,3.0,Single,2.0,1.0,8.0,140.81,0.0,48.643,1,1,Loyal,28.162
21.0,16.0,4.0,Others,4.0,Married,5.0,0.0,9.0,269.57500000000005,0.0,88.77250000000001,1,0,Loyal,53.915000000000006
2.0,8.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,3.0,188.53,0.0,58.359,1,0,New,47.1325
6.0,6.0,2.0,Grocery,3.0,Married,5.0,0.0,5.0,261.84,0.0,81.15199999999999,1,0,New,87.27999999999999
12.0,34.0,4.0,Laptop & Accessory,5.0,Single,4.0,0.0,3.0,142.84,0.0,48.052,1,0,Regular,28.568
30.0,18.0,5.0,Laptop & Accessory,5.0,Married,6.0,0.0,1.0,178.8,0.0,64.64,1,0,VIP,29.8
12.0,11.0,4.0,Mobile Phone,3.0,Married,9.0,0.0,1.0,158.06,0.0,52.618,1,0,Regular,31.612000000000002
8.0,14.0,4.0,Mobile,3.0,Married,1.0,0.0,2.0,124.3,0.0,41.29,1,0,Regular,24.86
3.0,28.0,4.0,Laptop & Accessory,3.0,Married,3.0,1.0,0.0,163.8,0.0,51.64,1,1,New,32.760000000000005
11.0,32.0,5.0,Laptop & Accessory,1.0,Married,9.0,0.0,4.0,182.31,0.0,59.992999999999995,1,0,Regular,30.385
0.0,7.0,3.0,Mobile,3.0,Single,1.0,0.0,2.0,133.75,0.0,41.325,1,0,,33.4375
3.0,22.0,5.5,Mobile Phone,1.0,Married,2.0,1.0,4.0,146.68,0.0,47.104,1,1,New,22.566153846153846
1.0,16.0,4.0,Mobile Phone,5.0,Single,3.0,0.0,1.0,150.52,0.0,47.056,1,0,New,30.104000000000003
8.0,14.0,3.0,Mobile Phone,3.0,Single,2.0,0.0,4.0,143.23,0.0,46.568999999999996,1,0,Regular,35.8075
4.0,7.0,5.0,Fashion,3.0,Single,3.0,0.0,3.0,209.74,0.0,66.122,1,0,New,34.95666666666667
5.0,16.0,3.0,Mobile,3.0,Married,7.0,0.0,3.0,134.33,0.0,42.999,1,0,New,33.5825
31.0,22.0,4.0,Grocery,3.0,Married,4.0,1.0,3.0,269.57500000000005,0.0,91.77250000000001,1,1,VIP,53.915000000000006
4.0,14.0,3.0,Grocery,4.0,Single,4.0,0.0,0.0,264.22,0.0,81.66600000000001,1,0,New,66.055
12.0,21.0,3.0,Grocery,5.0,Single,1.0,0.0,10.0,233.41000000000005,0.0,74.82300000000001,1,0,Regular,58.35250000000001
7.0,6.0,4.0,Mobile Phone,2.0,Divorced,2.0,1.0,3.0,136.22,0.0,44.566,1,1,Regular,27.244
12.0,30.0,3.0,Laptop & Accessory,1.0,Single,8.0,0.0,7.0,141.08,0.0,47.12400000000001,1,0,Regular,35.27
0.0,8.0,1.5,Mobile,5.0,Single,8.0,0.0,1.0,134.24,0.0,40.872,1,0,,53.696000000000005
14.0,16.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,2.0,179.73,0.0,59.719,1,0,Loyal,35.946
18.0,8.0,4.0,Grocery,2.0,Divorced,10.0,0.0,8.0,267.92,0.0,87.376,1,0,Loyal,53.584
9.0,15.0,3.0,Mobile Phone,5.0,Married,2.0,0.0,0.0,117.9,0.0,39.27,1,0,Regular,29.475
11.0,26.0,4.0,Laptop & Accessory,3.0,Married,5.0,0.0,3.0,182.68,0.0,59.704,1,0,Regular,36.536
21.0,14.0,5.0,Fashion,5.0,Married,9.0,1.0,3.0,225.08,0.0,75.824,1,1,Loyal,37.513333333333335
9.0,9.0,4.0,Laptop & Accessory,4.0,Single,7.0,0.0,3.0,169.25,0.0,55.075,1,0,Regular,33.85
10.0,12.0,3.0,Laptop & Accessory,1.0,Married,5.0,0.0,1.0,165.02,0.0,53.706,1,0,Regular,41.255
8.0,17.0,4.0,Mobile Phone,4.0,Married,3.0,0.0,1.0,145.08,0.0,47.524,1,0,Regular,29.016000000000002
25.0,6.0,4.0,Others,3.0,Married,1.0,0.0,9.0,269.57500000000005,0.0,89.97250000000001,1,0,VIP,53.915000000000006
14.0,8.0,3.0,Grocery,4.0,Single,2.0,0.0,4.0,260.15,0.0,83.445,1,0,Loyal,65.0375
0.0,6.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,7.0,197.14,0.0,60.742,1,0,,39.428
1.0,16.0,5.0,Mobile Phone,3.0,Divorced,2.0,1.0,1.0,158.88,0.0,49.96399999999999,1,1,New,26.48
14.0,16.0,5.0,Laptop & Accessory,4.0,Single,2.0,0.0,9.0,161.51,0.0,54.653,1,0,Loyal,26.918333333333333
11.0,16.0,3.0,Laptop & Accessory,3.0,Married,4.0,0.0,2.0,160.77,0.0,52.731,1,0,Regular,40.1925
3.0,9.0,4.0,Mobile Phone,4.0,Married,2.0,0.0,3.0,156.8,0.0,49.54,1,0,New,31.360000000000003
0.0,28.0,4.0,Mobile,4.0,Married,2.0,0.0,0.0,128.63,0.0,40.189,1,0,,25.726
19.0,36.0,4.0,Mobile Phone,1.0,Single,7.0,0.0,4.0,159.52,0.0,55.156000000000006,1,0,Loyal,31.904000000000003
20.0,8.0,4.0,Mobile,1.0,Single,2.0,1.0,2.0,132.94,0.0,47.482,1,1,Loyal,26.588
9.0,7.0,4.0,Mobile,4.0,Married,1.0,0.0,2.0,122.69,0.0,41.107,1,0,Regular,24.538
28.0,29.0,4.0,Grocery,3.0,Married,5.0,0.0,8.0,269.57500000000005,0.0,90.87250000000002,1,0,VIP,53.915000000000006
9.0,20.0,3.0,Mobile,5.0,Divorced,2.0,1.0,8.0,122.35,0.0,40.605000000000004,1,1,Regular,30.5875
5.0,31.0,4.0,Laptop & Accessory,1.0,Single,4.0,0.0,5.0,177.38,0.0,56.314,1,0,New,35.476
0.0,6.0,3.0,Laptop & Accessory,3.0,Married,1.0,0.0,2.0,148.98,0.0,45.894,1,0,,37.245
9.0,30.0,4.0,Mobile,3.0,Single,6.0,1.0,3.0,120.28,0.0,40.384,1,1,Regular,24.056
15.0,14.0,1.5,Laptop & Accessory,4.0,Divorced,7.0,1.0,0.0,123.72,0.0,42.216,1,1,Loyal,49.488
0.0,30.0,5.0,Mobile Phone,2.0,Single,2.0,1.0,0.0,111.18,0.0,35.354,1,1,,18.53
5.0,15.0,2.0,Mobile Phone,4.0,Single,11.0,0.0,3.0,146.09,0.0,46.126999999999995,1,0,New,48.696666666666665
5.0,10.0,4.0,Mobile Phone,5.0,Married,3.0,1.0,4.0,155.65,0.0,49.795,1,1,New,31.130000000000003
15.0,8.0,3.0,Grocery,5.0,Divorced,1.0,0.0,7.0,269.57500000000005,0.0,86.57250000000002,1,0,Loyal,67.39375000000001
2.0,15.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,3.0,158.1,0.0,49.63,1,0,New,31.619999999999997
1.0,15.0,3.0,Laptop & Accessory,4.0,Divorced,2.0,0.0,3.0,173.51,0.0,53.553,1,0,New,43.3775
24.0,9.0,4.0,Others,3.0,Married,4.0,1.0,8.0,269.57500000000005,0.0,89.67250000000001,1,1,Loyal,53.915000000000006
16.0,31.0,4.0,Fashion,5.0,Divorced,3.0,1.0,9.0,199.06,0.0,66.118,1,1,Loyal,39.812
1.0,14.0,5.5,Laptop & Accessory,3.0,Single,3.0,1.0,7.0,185.74,0.0,58.222,1,1,New,28.575384615384618
0.0,11.0,3.0,Mobile,3.0,Single,2.0,1.0,0.0,128.51,0.0,39.753,1,1,,32.1275
29.0,15.0,3.0,Grocery,2.0,Divorced,8.0,0.0,3.0,211.03,0.0,73.209,1,0,VIP,52.7575
20.0,14.0,4.0,Laptop & Accessory,3.0,Divorced,4.0,0.0,1.0,177.58,0.0,60.874,1,0,Loyal,35.516000000000005
20.0,11.0,3.0,Others,3.0,Divorced,5.0,0.0,1.0,269.57500000000005,0.0,88.07250000000002,1,0,Loyal,67.39375000000001
7.0,9.0,5.0,Laptop & Accessory,5.0,Single,4.0,0.0,12.0,147.59,0.0,48.377,1,0,Regular,24.598333333333333
19.0,13.0,3.0,Laptop & Accessory,3.0,Divorced,3.0,0.0,0.0,152.58,0.0,52.67400000000001,1,0,Loyal,38.145
9.0,10.0,4.0,Fashion,1.0,Married,8.0,0.0,9.0,203.23,0.0,65.26899999999999,1,0,Regular,40.646
13.0,8.0,1.5,Laptop & Accessory,4.0,Married,2.0,0.0,7.0,142.44,0.0,47.232,1,0,Loyal,56.976
6.0,7.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,10.0,187.2,0.0,59.559999999999995,1,0,New,37.44
10.0,16.0,4.0,Laptop & Accessory,2.0,Married,3.0,1.0,0.0,166.94,0.0,54.682,1,1,Regular,33.388
9.0,9.0,4.0,Mobile Phone,1.0,Married,3.0,0.0,3.0,145.14,0.0,47.842,1,0,Regular,29.028
1.0,15.0,5.5,Mobile Phone,5.0,Married,3.0,0.0,2.0,149.51,0.0,47.352999999999994,1,0,New,23.00153846153846
1.0,8.0,4.0,Mobile,4.0,Divorced,1.0,0.0,4.0,132.01,0.0,41.50299999999999,1,0,New,26.401999999999997
12.0,16.0,3.0,Laptop & Accessory,5.0,Married,3.0,0.0,7.0,153.77,0.0,50.931000000000004,1,0,Regular,38.4425
5.0,7.0,3.0,Fashion,1.0,Married,2.0,0.0,7.0,204.22,0.0,63.966,1,0,New,51.055
8.0,14.0,4.0,Mobile Phone,3.0,Married,2.0,1.0,8.0,148.08,0.0,48.424,1,1,Regular,29.616000000000003
1.0,7.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,5.0,188.97,0.0,58.590999999999994,1,0,New,37.794
0.0,14.0,1.5,Mobile,3.0,Married,8.0,0.0,2.0,135.17,0.0,41.150999999999996,1,0,,54.068
16.0,15.0,3.0,Laptop & Accessory,3.0,Married,4.0,1.0,7.0,156.79,0.0,53.037,1,1,Loyal,39.1975
18.0,35.0,2.0,Grocery,2.0,Divorced,5.0,1.0,12.0,258.2,0.0,83.66,1,1,Loyal,86.06666666666666
5.0,12.0,4.0,Laptop & Accessory,1.0,Married,3.0,0.0,3.0,179.76,0.0,57.028,1,0,New,35.952
6.0,10.0,3.0,Laptop & Accessory,4.0,Married,6.0,0.0,7.0,130.55,0.0,42.165,1,0,New,32.6375
9.0,11.0,3.0,Laptop & Accessory,1.0,Married,4.0,0.0,0.0,120.86,0.0,40.158,1,0,Regular,30.215
9.0,8.0,4.0,Fashion,3.0,Divorced,2.0,0.0,0.0,175.96,0.0,57.08800000000001,1,0,Regular,35.192
24.0,11.0,3.0,Grocery,4.0,Married,2.0,1.0,10.0,240.26,0.0,80.478,1,1,Loyal,60.065
10.0,7.0,5.0,Laptop & Accessory,3.0,Married,2.0,0.0,3.0,168.74,0.0,55.622,1,0,Regular,28.123333333333335
22.0,9.0,3.0,Laptop & Accessory,4.0,Divorced,5.0,0.0,3.0,206.2,0.0,69.66,1,0,Loyal,51.55
6.0,7.0,4.0,Mobile Phone,1.0,Married,2.0,0.0,3.0,148.14,0.0,47.84199999999999,1,0,New,29.627999999999997
3.0,9.0,4.0,Laptop & Accessory,3.0,Married,3.0,0.0,3.0,171.49,0.0,53.947,1,0,New,34.298
0.0,14.0,3.0,Mobile,4.0,Single,2.0,1.0,0.0,124.72,0.0,38.616,1,1,,31.18
0.0,14.0,3.0,Mobile,4.0,Married,3.0,1.0,2.0,123.73,0.0,38.319,1,1,,30.9325
1.0,16.0,4.0,Mobile Phone,5.0,Single,4.0,1.0,1.0,156.72,0.0,48.916,1,1,New,31.344
5.0,10.0,3.0,Mobile Phone,4.0,Married,3.0,0.0,2.0,139.31,0.0,44.493,1,0,New,34.8275
10.0,16.0,3.0,Laptop & Accessory,4.0,Single,3.0,1.0,1.0,141.97,0.0,46.791000000000004,1,1,Regular,35.4925
27.0,25.0,3.0,Fashion,4.0,Divorced,3.0,0.0,1.0,207.25,0.0,71.475,1,0,VIP,51.8125
0.0,8.0,3.0,Mobile Phone,3.0,Single,7.0,0.0,1.0,143.82,0.0,44.346,1,0,,35.955
15.0,8.0,4.0,Laptop & Accessory,2.0,Single,4.0,0.0,0.0,167.81,0.0,56.443,1,0,Loyal,33.562
5.0,8.0,3.0,Laptop & Accessory,4.0,Married,1.0,1.0,2.0,140.78,0.0,44.934000000000005,1,1,New,35.195
21.0,9.0,5.0,Mobile Phone,1.0,Married,11.0,1.0,1.0,148.8,0.0,52.94,1,1,Loyal,24.8
14.0,9.0,4.0,Mobile Phone,3.0,Married,4.0,0.0,3.0,145.01,0.0,49.303,1,0,Loyal,29.002
11.0,6.0,1.5,Mobile,3.0,Divorced,2.0,0.0,0.0,128.44,0.0,42.431999999999995,1,0,Regular,51.376
10.0,8.0,5.5,Fashion,5.0,Married,4.0,1.0,3.0,227.52,0.0,73.456,1,1,Regular,35.003076923076925
14.0,9.0,4.0,Others,3.0,Married,2.0,0.0,13.0,269.57500000000005,0.0,86.67250000000001,1,0,Loyal,53.915000000000006
0.0,10.0,4.0,Laptop & Accessory,2.0,Single,2.0,1.0,3.0,144.87,0.0,45.061,1,1,,28.974
19.0,31.0,4.0,Mobile Phone,4.0,Single,3.0,0.0,5.0,146.77,0.0,51.331,1,0,Loyal,29.354000000000003
3.0,21.0,4.0,Fashion,5.0,Married,3.0,0.0,7.0,171.4,0.0,53.92,1,0,New,34.28
11.0,6.0,4.0,Fashion,3.0,Single,10.0,1.0,0.0,153.81,0.0,51.043,1,1,Regular,30.762
3.0,18.0,3.0,Laptop & Accessory,3.0,Single,1.0,0.0,4.0,165.77,0.0,51.831,1,0,New,41.4425
10.0,15.0,4.0,Laptop & Accessory,4.0,Married,2.0,0.0,3.0,141.89,0.0,47.166999999999994,1,0,Regular,28.377999999999997
21.0,13.0,3.0,Laptop & Accessory,5.0,Married,5.0,0.0,2.0,154.86,0.0,53.958000000000006,1,0,Loyal,38.715
14.0,7.0,4.0,Laptop & Accessory,1.0,Married,6.0,0.0,4.0,190.13,0.0,62.839,1,0,Loyal,38.025999999999996
9.0,14.0,1.5,Fashion,5.0,Married,10.0,0.0,3.0,217.13,0.0,68.439,1,0,Regular,86.852
11.0,8.0,5.5,Laptop & Accessory,1.0,Married,3.0,0.0,3.0,220.25,0.0,71.575,1,0,Regular,33.88461538461539
5.0,6.0,3.0,Mobile,5.0,Single,2.0,0.0,0.0,129.56,0.0,41.568000000000005,1,0,New,32.39
9.0,15.0,4.0,Mobile Phone,3.0,Single,3.0,0.0,5.0,168.23,0.0,54.769,1,0,Regular,33.646
28.0,10.0,4.0,Laptop & Accessory,5.0,Married,4.0,0.0,6.0,184.4,0.0,65.32000000000001,1,0,VIP,36.88
9.0,28.0,4.0,Laptop & Accessory,1.0,Married,3.0,1.0,8.0,165.14,0.0,53.842,1,1,Regular,33.028
24.0,6.0,4.0,Others,3.0,Married,6.0,1.0,1.0,269.57500000000005,0.0,89.67250000000001,1,1,Loyal,53.915000000000006
0.0,31.0,4.0,Mobile,4.0,Single,5.0,1.0,2.0,123.13,0.0,38.539,1,1,,24.625999999999998
4.0,11.0,3.0,Laptop & Accessory,5.0,Single,1.0,0.0,7.0,199.36,0.0,62.208000000000006,1,0,New,49.84
2.0,15.0,3.0,Mobile,3.0,Married,10.0,0.0,2.0,129.74,0.0,40.72200000000001,1,0,New,32.435
8.0,9.0,5.0,Mobile Phone,5.0,Single,3.0,0.0,4.0,168.81,0.0,55.043,1,0,Regular,28.135
1.0,12.0,4.0,Mobile,2.0,Single,3.0,0.0,1.0,135.51,0.0,42.553,1,0,New,27.101999999999997
31.0,25.0,4.0,Fashion,2.0,Single,8.0,0.0,3.0,230.12,0.0,79.93599999999999,1,0,VIP,46.024
17.0,7.0,3.0,Mobile,1.0,Married,5.0,1.0,2.0,131.95,0.0,45.885,1,1,Loyal,32.9875
10.0,19.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,7.0,142.85,0.0,47.055,1,0,Regular,35.7125
1.0,20.0,4.0,Laptop & Accessory,5.0,Married,4.0,0.0,3.0,167.33,0.0,52.099000000000004,1,0,New,33.466
12.0,6.0,2.0,Fashion,2.0,Married,1.0,0.0,7.0,196.13,0.0,63.239,1,0,Regular,65.37666666666667
16.0,7.0,4.0,Mobile Phone,5.0,Married,5.0,0.0,3.0,150.76,0.0,51.62799999999999,1,0,Loyal,30.151999999999997
6.0,15.0,5.0,Laptop & Accessory,4.0,Married,3.0,1.0,10.0,177.28,0.0,56.983999999999995,1,1,New,29.546666666666667
3.0,28.0,2.0,Fashion,5.0,Married,3.0,0.0,3.0,224.8,0.0,69.14,1,0,New,74.93333333333334
9.0,15.0,4.0,Mobile Phone,2.0,Divorced,3.0,0.0,3.0,150.72,0.0,49.516000000000005,1,0,Regular,30.144
17.0,17.0,4.0,Mobile Phone,1.0,Single,2.0,0.0,8.0,149.55,0.0,51.565000000000005,1,0,Loyal,29.910000000000004
12.0,17.0,3.0,Fashion,1.0,Married,2.0,0.0,7.0,176.54,0.0,57.762,1,0,Regular,44.135
16.0,33.0,3.0,Fashion,5.0,Married,9.0,0.0,1.0,208.2,0.0,68.46,1,0,Loyal,52.05
0.0,14.0,4.0,Mobile,1.0,Married,6.0,0.0,3.0,123.67,0.0,38.701,1,0,,24.734
25.0,8.0,4.0,Mobile,2.0,Single,8.0,0.0,2.0,132.12,0.0,48.736000000000004,1,0,VIP,26.424
20.0,33.0,5.0,Laptop & Accessory,4.0,Single,10.0,0.0,3.0,204.91,0.0,69.473,1,0,Loyal,34.151666666666664
12.0,12.0,1.5,Fashion,3.0,Married,3.0,0.0,6.0,182.37,0.0,58.911,1,0,Regular,72.94800000000001
7.0,9.0,3.0,Mobile Phone,2.0,Divorced,1.0,0.0,2.0,137.37,0.0,44.511,1,0,Regular,34.3425
12.0,12.0,4.0,Fashion,5.0,Married,5.0,0.0,7.0,199.91,0.0,65.173,1,0,Regular,39.982
1.0,31.0,4.0,Mobile Phone,4.0,Married,3.0,1.0,1.0,149.08,0.0,46.624,1,1,New,29.816000000000003
18.0,10.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,8.0,144.47,0.0,49.941,1,0,Loyal,36.1175
7.0,9.0,3.0,Laptop & Accessory,1.0,Single,1.0,0.0,4.0,177.56,0.0,56.568000000000005,1,0,Regular,44.39
14.0,31.0,4.0,Laptop & Accessory,2.0,Married,3.0,0.0,8.0,158.19,0.0,53.257000000000005,1,0,Loyal,31.637999999999998
12.0,7.0,4.0,Fashion,5.0,Married,3.0,0.0,12.0,260.82,0.0,83.44599999999998,1,0,Regular,52.164
16.0,17.0,3.0,Fashion,3.0,Married,2.0,0.0,9.0,175.1,0.0,58.529999999999994,1,0,Loyal,43.775
30.0,11.0,4.0,Fashion,4.0,Married,3.0,1.0,4.0,205.52,0.0,72.256,1,1,VIP,41.104
25.0,9.0,5.5,Laptop & Accessory,4.0,Married,7.0,0.0,3.0,179.82,0.0,63.646,1,0,VIP,27.664615384615384
7.0,23.0,4.0,Laptop & Accessory,1.0,Married,3.0,1.0,3.0,178.68,0.0,57.304,1,1,Regular,35.736000000000004
29.0,7.0,4.0,Others,5.0,Single,2.0,1.0,14.0,269.57500000000005,0.0,91.17250000000001,1,1,VIP,53.915000000000006
13.0,8.0,3.0,Others,3.0,Married,1.0,0.0,9.0,269.57500000000005,0.0,85.97250000000003,1,0,Loyal,67.39375000000001
6.0,14.0,1.5,Mobile,5.0,Married,7.0,0.0,6.0,131.43,0.0,41.829,1,0,New,52.572
10.0,7.0,4.0,Laptop & Accessory,2.0,Single,6.0,0.0,1.0,191.53,0.0,62.059,1,0,Regular,38.306
1.0,36.0,5.0,Laptop & Accessory,3.0,Single,3.0,0.0,9.0,170.08,0.0,53.324,1,0,New,28.346666666666668
1.0,19.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,5.0,151.47,0.0,47.340999999999994,1,0,New,30.294
23.0,23.0,4.0,Fashion,5.0,Married,6.0,0.0,11.0,232.69,0.0,78.307,1,0,Loyal,46.538
4.0,35.0,4.0,Laptop & Accessory,1.0,Married,2.0,0.0,7.0,154.68,0.0,49.20400000000001,1,0,New,30.936
13.0,8.0,3.0,Others,3.0,Married,1.0,0.0,12.0,269.57500000000005,0.0,85.97250000000003,1,0,Loyal,67.39375000000001
27.0,9.0,5.0,Fashion,4.0,Divorced,4.0,0.0,13.0,200.25,0.0,70.175,1,0,VIP,33.375
10.0,9.0,4.0,Laptop & Accessory,4.0,Married,6.0,1.0,1.0,194.62,0.0,62.986,1,1,Regular,38.924
31.0,13.0,4.0,Mobile Phone,3.0,Divorced,10.0,0.0,3.0,147.67,0.0,55.20099999999999,1,0,VIP,29.534
26.0,29.0,3.0,Grocery,1.0,Single,7.0,0.0,8.0,242.75,0.0,81.825,1,0,VIP,60.6875
5.0,14.0,4.0,Fashion,2.0,Single,3.0,1.0,11.0,196.43,0.0,62.029,1,1,New,39.286
0.0,8.0,1.5,Laptop & Accessory,3.0,Single,1.0,0.0,7.0,165.0,0.0,50.1,1,0,,66.0
9.0,13.0,2.0,Mobile,2.0,Married,5.0,0.0,2.0,120.89,0.0,39.766999999999996,1,0,Regular,40.29666666666667
9.0,26.0,3.0,Mobile,1.0,Married,2.0,0.0,2.0,121.57,0.0,40.371,1,0,Regular,30.3925
4.0,16.0,4.0,Laptop & Accessory,5.0,Married,3.0,0.0,11.0,155.72,0.0,49.516000000000005,1,0,New,31.144
7.0,14.0,1.5,Laptop & Accessory,3.0,Married,2.0,0.0,8.0,167.99,0.0,53.097,1,0,Regular,67.196
0.0,10.0,5.0,Fashion,1.0,Married,2.0,0.0,8.0,204.0,0.0,63.199999999999996,1,0,,34.0
11.0,14.0,1.5,Mobile,3.0,Married,2.0,0.0,3.0,126.1,0.0,41.73,1,0,Regular,50.44
21.0,11.0,4.0,Laptop & Accessory,1.0,Single,3.0,1.0,8.0,166.63,0.0,57.888999999999996,1,1,Loyal,33.326
33.0,27.0,3.0,Grocery,1.0,Married,5.0,1.0,0.0,269.57500000000005,0.0,91.97250000000003,1,1,VIP,67.39375000000001
16.0,14.0,3.0,Mobile,1.0,Single,1.0,0.0,7.0,124.55,0.0,43.364999999999995,1,0,Loyal,31.1375
1.0,32.0,5.0,Mobile Phone,4.0,Divorced,7.0,0.0,2.0,150.46,0.0,47.437999999999995,1,0,New,25.076666666666668
13.0,25.0,3.0,Laptop & Accessory,1.0,Married,9.0,1.0,7.0,127.41,0.0,43.323,1,1,Loyal,31.8525
20.0,20.0,3.0,Laptop & Accessory,3.0,Married,4.0,1.0,2.0,145.91,0.0,50.973,1,1,Loyal,36.4775
4.0,7.0,5.0,Fashion,3.0,Single,3.0,0.0,3.0,209.74,0.0,66.122,1,0,New,34.95666666666667
5.0,15.0,4.0,Grocery,4.0,Single,5.0,0.0,1.0,269.57500000000005,0.0,83.97250000000001,1,0,New,53.915000000000006
8.0,14.0,4.0,Mobile,3.0,Married,1.0,0.0,2.0,124.3,0.0,41.29,1,0,Regular,24.86
22.0,24.0,3.0,Laptop & Accessory,2.0,Married,2.0,1.0,7.0,168.04,0.0,58.212,1,1,Loyal,42.01
30.0,16.0,4.0,Mobile Phone,3.0,Divorced,4.0,0.0,4.0,154.42,0.0,56.925999999999995,1,0,VIP,30.883999999999997
14.0,12.0,3.0,Fashion,1.0,Single,4.0,1.0,0.0,235.91000000000005,0.0,76.17300000000002,1,1,Loyal,58.97750000000001
1.0,28.0,4.0,Mobile Phone,3.0,Married,3.0,0.0,1.0,148.77,0.0,46.531,1,0,New,29.754
10.0,17.0,4.0,Fashion,1.0,Single,3.0,0.0,3.0,224.8,0.0,72.03999999999999,1,0,Regular,44.96
1.0,11.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,2.0,149.08,0.0,46.224000000000004,1,0,New,37.27
7.0,15.0,4.0,Laptop & Accessory,5.0,Married,4.0,0.0,3.0,188.92,0.0,60.376,1,0,Regular,37.784
0.0,13.0,4.0,Laptop & Accessory,5.0,Single,9.0,0.0,7.0,168.11,0.0,52.033,1,0,,33.622
5.0,9.0,4.0,Mobile Phone,3.0,Married,2.0,0.0,3.0,155.67,0.0,49.800999999999995,1,0,New,31.133999999999997
11.0,9.0,4.0,Laptop & Accessory,3.0,Divorced,6.0,1.0,3.0,221.02,0.0,71.20599999999999,1,1,Regular,44.204
11.0,12.0,4.0,Laptop & Accessory,1.0,Married,9.0,0.0,5.0,188.47,0.0,61.440999999999995,1,0,Regular,37.694
